Browser,City,Convname,Convtype,Count,Countrycode,Device,Linkid,Os,Timestamp,Type,Visitortoken
Safari,Cheonan,Individual plan,membership,1,KR,mobile,9e41e450-3325-4014-a890-791f7beede54,iOS,2020-03-10T12:25:00Z,conversion,897783e2ac3c0dd5d6dcxxxxxxxxxxxx
Mobile Safari UIWebView,Unknown,Individual plan,membership,1,JP,mobile,f77c2908-0bf7-482b-928f-0e92ee97c39e,iOS,2020-03-10T12:46:00Z,conversion,12ff1c525f8b40abdb98xxxxxxxxxxxx
Safari,Saiki,Individual plan,membership,1,JP,mobile,d34235d6-a62f-4529-931c-3ab4a2db0b5b,iOS,2020-03-10T13:16:00Z,conversion,d28d78412228c82dde76xxxxxxxxxxxx
Safari,Nasukarasuyama,Individual plan,membership,1,JP,mobile,db850cfc-2223-49bf-a4dd-c44fdbd0944f,iOS,2020-03-10T13:27:00Z,conversion,366bd94f4d47714ebbfcxxxxxxxxxxxx
Instagram App,Omaha,Individual plan,trial,1,US,mobile,04213fdc-ca31-4900-9a21-4a0c8deabe08,iOS,2020-03-10T13:43:00Z,conversion,43eb41f693fcf170c066xxxxxxxxxxxx
Weibo,Suzhou,Individual plan,membership,1,CN,mobile,a9ff1d4d-e1c9-4b65-9055-75aa6a7c9504,iOS,2020-03-10T14:16:00Z,conversion,311ac6319179e83da237xxxxxxxxxxxx
Safari,Nerima,Individual plan,trial,1,JP,mobile,4ff61ebf-6d02-43d9-a90e-c4d460ceb37d,iOS,2020-03-10T15:01:00Z,conversion,0b172c0f2ba3489c270axxxxxxxxxxxx
Instagram App,Denver,Individual plan,membership,1,US,mobile,c0d79269-b7bc-4936-bedd-f5ecb58f45c0,iOS,2020-03-10T15:12:00Z,conversion,76cd9d69fe4e4c7e803axxxxxxxxxxxx
Safari,Accra,Individual plan,trial,1,GH,mobile,2a87d8aa-17b3-4960-aa46-7f47bafca24c,iOS,2020-03-10T16:08:00Z,conversion,3bbfebf0d5047c93cd24xxxxxxxxxxxx
Safari,Ichikawa,Student plan,membership,1,JP,mobile,a70d01e0-f6e4-4539-9244-e66bf8578176,iOS,2020-03-10T16:39:00Z,conversion,29f43ddc923393c658e5xxxxxxxxxxxx
Instagram App,Charlotte,Individual plan,trial,1,US,mobile,97e34a82-19ff-4c0c-80e4-eb215446ffd9,iOS,2020-03-10T17:48:00Z,conversion,d37a653b7674dac12e10xxxxxxxxxxxx
Instagram App,Brampton,Individual plan,trial,1,CA,mobile,859577a8-b59a-440d-a883-81238f52ed06,iOS,2020-03-10T18:01:00Z,conversion,ae92f91a9b12563db695xxxxxxxxxxxx
Safari,Johnstown,Individual plan,membership,1,US,mobile,63eb2c51-4b75-4b21-924e-001d85bfebd9,iOS,2020-03-10T18:41:00Z,conversion,4725e4ffab593b8fa6bdxxxxxxxxxxxx
Safari,Kostroma,Individual plan,trial,1,RU,desktop,0f635795-5d73-40e2-bea2-c49814b9c42d,macOS,2020-03-10T18:55:00Z,conversion,b2fa756be6f35c090284xxxxxxxxxxxx
Mobile Safari UIWebView,New York,Individual plan,membership,1,US,mobile,1da12f68-4bd3-4e14-9cdc-acaf4e1b7fc5,iOS,2020-03-10T19:06:00Z,conversion,7c9322e703ac27a1a1dbxxxxxxxxxxxx
Instagram App,Schaarbeek,Individual plan,membership,1,BE,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-10T19:13:00Z,conversion,78ab6db266be21824bbdxxxxxxxxxxxx
Safari,Irvine,Individual plan,membership,1,US,desktop,1b0d23e4-35b6-4c27-9e95-c74ef974dbb3,macOS,2020-03-10T19:43:00Z,conversion,fc7a58532ec123d21686xxxxxxxxxxxx
Instagram App,Anet,Individual plan,trial,1,FR,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-10T19:46:00Z,conversion,c2f7acd1369da97e8644xxxxxxxxxxxx
Safari,Querétaro City,Student plan,membership,1,MX,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-10T21:22:00Z,conversion,50cb31b140d0ec7f1a3fxxxxxxxxxxxx
Instagram App,Brighton,Individual plan,trial,1,US,mobile,aa68f4af-f0fa-4858-afc4-51ddb329becd,iOS,2020-03-10T21:58:00Z,conversion,324bc1a5aa1b5abe784fxxxxxxxxxxxx
Safari,Lagos,Individual plan,trial,1,NG,mobile,39b0570b-f211-42bd-a509-716cd4a0d88e,iOS,2020-03-10T22:08:00Z,conversion,851f8187d231b53b693cxxxxxxxxxxxx
Mobile Safari UIWebView,Riverside,Individual plan,trial,1,US,mobile,d13deaa8-81ce-4e34-922a-def75499e6db,iOS,2020-03-10T22:31:00Z,conversion,9f661dcf0a1425df4998xxxxxxxxxxxx
Instagram App,Salamanca,Student plan,membership,1,MX,mobile,dc749423-b499-4575-88c5-c4de14fae75d,iOS,2020-03-10T22:47:00Z,conversion,7f05535e072b2ec1f698xxxxxxxxxxxx
Instagram App,São Paulo,Individual plan,membership,1,BR,mobile,f3e02ca0-4b69-4564-91ac-7f44691e0137,iOS,2020-03-10T23:21:00Z,conversion,4972fa66121329746ef8xxxxxxxxxxxx
Instagram App,Reggio Emilia,Individual plan,trial,1,IT,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-10T23:26:00Z,conversion,a98e43e14c8674401110xxxxxxxxxxxx
Instagram App,Plymouth,Individual plan,membership,1,GB,mobile,aa68f4af-f0fa-4858-afc4-51ddb329becd,iOS,2020-03-10T23:28:00Z,conversion,f51fa33c57ea2a51adf3xxxxxxxxxxxx
Snapchat App,Centreville,Individual plan,membership,1,US,mobile,e6f60804-c99f-4713-b8d8-f9ba2aabd605,iOS,2020-03-10T23:43:00Z,conversion,6926756382ca1c06fd3dxxxxxxxxxxxx
Safari,Accra,Individual plan,trial,1,GH,desktop,cb2ed951-de32-4b20-bb67-6ef54ed71fbf,macOS,2020-03-10T23:51:00Z,conversion,d8933995444c7c21f46exxxxxxxxxxxx
Instagram App,Moreno Valley,Individual plan,membership,1,US,mobile,5952fb15-492c-418f-b914-a054208f4867,iOS,2020-03-10T23:57:00Z,conversion,fdafd2bc6a8e1882ac46xxxxxxxxxxxx
Safari,Rome,Individual plan,membership,1,IT,mobile,892da857-bef3-43b0-b6bc-271c380f9cd6,iOS,2020-03-11T00:02:00Z,conversion,c6c1d239775bf96b43cexxxxxxxxxxxx
Instagram App,Lavis,Individual plan,trial,1,IT,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-11T00:22:00Z,conversion,14445ecfd650f7bf23bbxxxxxxxxxxxx
Safari,Riverview,Individual plan,trial,1,US,mobile,00e7aade-6a8a-4157-97ea-cfd4e9801277,iOS,2020-03-11T01:00:00Z,conversion,022dbd28333fcc9db89bxxxxxxxxxxxx
Instagram App,Lagos,Individual plan,membership,1,NG,mobile,79abbf34-67bb-43ad-8330-a1c784fc1f93,iOS,2020-03-11T01:20:00Z,conversion,adfdb96d837da4a0243dxxxxxxxxxxxx
Safari,Unknown,Individual plan,membership,1,JP,mobile,ea15e886-c1ea-409e-85d0-742108a4d182,iOS,2020-03-11T01:23:00Z,conversion,1bc8a48f5200f00f8af9xxxxxxxxxxxx
Safari,Maebashi,Individual plan,trial,1,JP,mobile,25d84834-c718-494b-9af0-df32b363a7c2,iOS,2020-03-11T01:33:00Z,conversion,b2e21d7f6849d59e3a22xxxxxxxxxxxx
Safari,Grand Rapids,Individual plan,trial,1,US,mobile,257be93a-3bb9-464a-97d2-8c2c72d1b7df,iOS,2020-03-11T02:47:00Z,conversion,73ceff1c16a1d569b24cxxxxxxxxxxxx
Mobile Safari UIWebView,Richmond Hill,Individual plan,trial,1,CA,mobile,22eee395-fb79-4990-ab50-b0aa0a37d833,iOS,2020-03-11T03:41:00Z,conversion,e436c8e42fe969204d52xxxxxxxxxxxx
Facebook App,Kaohsiung City,Individual plan,trial,1,TW,mobile,cae25374-3322-47ff-b0c1-3055f85df249,iOS,2020-03-11T03:46:00Z,conversion,e05ef354c8e5a058c299xxxxxxxxxxxx
Weibo,Chongqing,Individual plan,trial,1,CN,mobile,cae25374-3322-47ff-b0c1-3055f85df249,iOS,2020-03-11T04:40:00Z,conversion,2b48f9b4fb1014bf93b5xxxxxxxxxxxx
Twitter App,Shibuya,Individual plan,trial,1,JP,mobile,be186585-da85-401f-8102-e29fa5d2b3fa,iOS,2020-03-11T04:51:00Z,conversion,4f47452393e1e4d2b5c5xxxxxxxxxxxx
Facebook App,Taipei,Individual plan,membership,1,TW,mobile,2782346e-2a9d-421d-9e50-c99f17a326ba,iOS,2020-03-11T04:55:00Z,conversion,0ca02044b58f41724ef9xxxxxxxxxxxx
Chrome,Samut Prakan,Individual plan,trial,1,TH,mobile,ef146fae-7e9b-4a07-8012-4913de24765e,iOS,2020-03-11T05:01:00Z,conversion,564a93579a846a35a377xxxxxxxxxxxx
Instagram App,Samara,Individual plan,membership,1,RU,mobile,6b967687-39b5-4589-b9a9-108225ef9225,iOS,2020-03-11T05:12:00Z,conversion,a0e87d607843761e6974xxxxxxxxxxxx
Instagram App,Greenville,Individual plan,trial,1,US,mobile,a3de8a21-4ef3-4be5-9878-eea630056f3b,iOS,2020-03-11T05:24:00Z,conversion,5867b676de10a146b4afxxxxxxxxxxxx
Instagram App,Bekasi,Individual plan,trial,1,ID,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-11T05:57:00Z,conversion,ea9ecc3ccfa79e7a28e2xxxxxxxxxxxx
Instagram App,Toronto,Family plan,membership,1,CA,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-11T06:12:00Z,conversion,c6cef4d6c776ff32b209xxxxxxxxxxxx
Safari,Nagoya,Individual plan,membership,1,JP,mobile,a8e22f87-7b87-49f2-b43f-451bcfd3b4d6,iOS,2020-03-11T06:36:00Z,conversion,c3030749e09f2c97d605xxxxxxxxxxxx
Instagram App,Chennevieres-sur-Marne,Individual plan,trial,1,FR,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-11T06:42:00Z,conversion,bccb5bf3d9cc39c0de91xxxxxxxxxxxx
Instagram App,Valby,Individual plan,trial,1,DK,mobile,9979dd7d-98fa-4508-8f89-441e7dd75611,iOS,2020-03-11T06:50:00Z,conversion,4f9fe9f5cc8ff330596fxxxxxxxxxxxx
Mobile Safari UIWebView,Pune,Family plan,membership,1,IN,mobile,22eee395-fb79-4990-ab50-b0aa0a37d833,iOS,2020-03-11T07:07:00Z,conversion,ad37985c3bf30d6b2c7exxxxxxxxxxxx
Safari,Higashiosaka,Individual plan,trial,1,JP,mobile,db850cfc-2223-49bf-a4dd-c44fdbd0944f,iOS,2020-03-11T07:26:00Z,conversion,6f050c5739fb9dd6bf21xxxxxxxxxxxx
Weibo,Beijing,Individual plan,trial,1,CN,mobile,cae25374-3322-47ff-b0c1-3055f85df249,iOS,2020-03-11T07:31:00Z,conversion,6670cf2add2377eb41acxxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,HK,mobile,2782346e-2a9d-421d-9e50-c99f17a326ba,iOS,2020-03-11T08:28:00Z,conversion,14a21144c0069cadec70xxxxxxxxxxxx
Instagram App,Los Angeles,Individual plan,trial,1,US,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-11T08:39:00Z,conversion,1a9828f9b2ac25eee4eexxxxxxxxxxxx
Safari,Okayama,Individual plan,membership,1,JP,mobile,27f040d3-0e9e-471b-94db-66d51a86f984,iOS,2020-03-11T08:43:00Z,conversion,fde645abdd3c67776ef7xxxxxxxxxxxx
Instagram App,Portsmouth,Individual plan,trial,1,GB,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-11T09:08:00Z,conversion,d419acb221a29f5b8447xxxxxxxxxxxx
Weibo,Shanghai,Individual plan,trial,1,CN,mobile,cae25374-3322-47ff-b0c1-3055f85df249,iOS,2020-03-11T09:12:00Z,conversion,ad8371c73aff2013f28axxxxxxxxxxxx
Safari,Graz,Individual plan,membership,1,AT,mobile,915b5db4-b20b-4b19-98f1-d96eab436af4,iOS,2020-03-11T09:40:00Z,conversion,91775bd6207df613d5a4xxxxxxxxxxxx
Line App,Takadanobaba,Individual plan,membership,1,JP,mobile,a04c39f2-9d25-4091-be78-329a5e1802c1,iOS,2020-03-11T09:41:00Z,conversion,625b710be5277fcd90baxxxxxxxxxxxx
Weibo,Beijing,Individual plan,trial,1,CN,mobile,cae25374-3322-47ff-b0c1-3055f85df249,iOS,2020-03-11T09:54:00Z,conversion,e779bcf977f870821ea8xxxxxxxxxxxx
Instagram App,Unknown,Individual plan,membership,1,FR,mobile,786e99d5-c77f-452a-b949-3042eda11ce9,iOS,2020-03-11T10:00:00Z,conversion,2e33cd6ab50c71662290xxxxxxxxxxxx
Weibo,Nanning,Individual plan,trial,1,CN,mobile,cae25374-3322-47ff-b0c1-3055f85df249,iOS,2020-03-11T10:10:00Z,conversion,14441bcb13f8088ccd5bxxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,JP,mobile,73b6864a-b466-46ce-a2f4-cd2f7e0ad181,iOS,2020-03-11T10:16:00Z,conversion,23cf5bdb0f052017af5exxxxxxxxxxxx
Weibo,Guangzhou,Individual plan,trial,1,CN,mobile,cae25374-3322-47ff-b0c1-3055f85df249,iOS,2020-03-11T10:22:00Z,conversion,49f76e690e73f4ff0ad8xxxxxxxxxxxx
Instagram App,Central,Student plan,trial,1,HK,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-11T10:28:00Z,conversion,a2af0e4c2940b671c1bdxxxxxxxxxxxx
Safari,Kanazawa,Individual plan,trial,1,JP,mobile,3739d2c5-3ae2-4d89-b232-99b06c9f45a3,iOS,2020-03-11T10:39:00Z,conversion,4e9834a28b4a60ce810cxxxxxxxxxxxx
Safari,Vancouver,Individual plan,membership,1,CA,mobile,ee289d02-5b0f-491c-8b77-4123fe8d92f3,iOS,2020-03-11T10:41:00Z,conversion,483d29ce6fdd3735164fxxxxxxxxxxxx
Instagram App,Birmingham,Individual plan,trial,1,GB,mobile,9979dd7d-98fa-4508-8f89-441e7dd75611,iOS,2020-03-11T11:06:00Z,conversion,ef40b82fe5bb17d530ccxxxxxxxxxxxx
Safari,Fort Worth,Individual plan,trial,1,US,mobile,94f6b633-f520-4680-8db0-1c675c50596a,iOS,2020-03-11T11:25:00Z,conversion,c4249ea1fa63d7068767xxxxxxxxxxxx
Instagram App,Graham,Individual plan,trial,1,US,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-11T12:03:00Z,conversion,cb22c620a5f438947892xxxxxxxxxxxx
Instagram App,Ludwigshafen am Rhein,Individual plan,membership,1,DE,mobile,d50d0b32-af6f-4004-9b25-736461ed3f25,iOS,2020-03-11T12:18:00Z,conversion,47293bdf1bdff62ab0ddxxxxxxxxxxxx
Facebook App,Unknown,Individual plan,trial,1,DE,mobile,0b02092e-5fc3-48f2-9c62-3393b9fea33c,iOS,2020-03-11T12:25:00Z,conversion,8edb61384f1e72d5db8bxxxxxxxxxxxx
Instagram App,Lima,Individual plan,trial,1,PE,mobile,3d9d71b6-b6e2-400a-9918-5a5a57a18eb8,iOS,2020-03-11T12:33:00Z,conversion,47515b3af74053058603xxxxxxxxxxxx
Safari,St Petersburg,Individual plan,membership,1,RU,mobile,2733e6ae-df8c-4d32-a57e-d31410364b19,iOS,2020-03-11T12:58:00Z,conversion,4950c985aa60933c2937xxxxxxxxxxxx
Safari,Taipei,Individual plan,trial,1,TW,mobile,cae25374-3322-47ff-b0c1-3055f85df249,iOS,2020-03-11T13:25:00Z,conversion,8b09cefd4bc7eda0e0e9xxxxxxxxxxxx
Safari,Unknown,Individual plan,membership,1,US,mobile,02ca0d95-96c7-448c-bc29-cfb16924e1c8,iOS,2020-03-11T13:45:00Z,conversion,795e3f990dc47362ab8fxxxxxxxxxxxx
Safari,Shimotsuke,Student plan,membership,1,JP,desktop,62865f9a-ba81-4f4c-9e21-a5dd713333df,macOS,2020-03-11T14:01:00Z,conversion,3ae2d04c5a36d6046103xxxxxxxxxxxx
Safari,Nipomo,Individual plan,membership,1,US,desktop,ce7772aa-5549-4a09-8187-c5c61578fa59,macOS,2020-03-11T14:43:00Z,conversion,a941d96623602fe77d78xxxxxxxxxxxx
Mobile Safari UIWebView,Al Qatif,Individual plan,trial,1,SA,mobile,d13deaa8-81ce-4e34-922a-def75499e6db,iOS,2020-03-11T15:10:00Z,conversion,c788205a11f5d2b77962xxxxxxxxxxxx
Instagram App,Central,Individual plan,trial,1,HK,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-11T15:22:00Z,conversion,95f89093bced08db4e85xxxxxxxxxxxx
Mobile Safari UIWebView,Buena Park,Individual plan,membership,1,US,mobile,22eee395-fb79-4990-ab50-b0aa0a37d833,iOS,2020-03-11T15:29:00Z,conversion,948606d588e145a528a2xxxxxxxxxxxx
Instagram App,Munich,Individual plan,membership,1,DE,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-11T15:36:00Z,conversion,eb18bde81e6c67ee7d35xxxxxxxxxxxx
Instagram App,Cologne,Individual plan,trial,1,DE,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-11T15:56:00Z,conversion,8a71bcd93708834a665axxxxxxxxxxxx
Safari,Central,Individual plan,trial,1,HK,mobile,186e8328-a343-4c9e-b483-b0902bf53584,iOS,2020-03-11T15:58:00Z,conversion,c62a8ade8f0cef41065cxxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,JP,mobile,a5449f33-2343-4636-ac0b-fd4cff44ce5e,iOS,2020-03-11T15:59:00Z,conversion,67a8e5482f1d75789492xxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,JP,mobile,db850cfc-2223-49bf-a4dd-c44fdbd0944f,iOS,2020-03-11T16:04:00Z,conversion,b8afadb1ef714a80e01axxxxxxxxxxxx
Instagram App,Antioch,Individual plan,trial,1,US,mobile,19e15990-48ba-42d3-b6ac-c58767c2173b,iOS,2020-03-11T16:17:00Z,conversion,9bc22cc96d9d44832194xxxxxxxxxxxx
Firefox,Geneva,Individual plan,trial,1,CH,desktop,e0938288-d58b-4373-9444-04fba9f544e5,macOS,2020-03-11T16:28:00Z,conversion,33634e80bd469ac14d89xxxxxxxxxxxx
Safari,Istanbul,Individual plan,trial,1,TR,mobile,88d1ee2e-97de-42bf-90ec-2bbb29f3a9e0,iOS,2020-03-11T16:53:00Z,conversion,68edf35994551548fafbxxxxxxxxxxxx
Mobile Safari UIWebView,Hamburg,Individual plan,trial,1,DE,mobile,e747ddb2-ed9e-4245-8a5b-594362294abd,iOS,2020-03-11T17:18:00Z,conversion,d2d19059b087bfcd9aebxxxxxxxxxxxx
Facebook App,Abu Dhabi,Individual plan,trial,1,AE,mobile,88d1ee2e-97de-42bf-90ec-2bbb29f3a9e0,iOS,2020-03-11T17:32:00Z,conversion,c980c27c2144660de1d1xxxxxxxxxxxx
Safari,Asaka,Student plan,membership,1,JP,mobile,22b6b05d-901b-4132-bffa-cc9e221d148e,iOS,2020-03-11T17:48:00Z,conversion,603c1a0ed8e4cfa0d0e7xxxxxxxxxxxx
Instagram App,Dallas,Individual plan,trial,1,US,mobile,97b172b8-9b6f-4549-9cba-04bc232d7ff5,iOS,2020-03-11T18:05:00Z,conversion,c340bea8b9bbde787f2axxxxxxxxxxxx
Instagram App,Bognor Regis,Individual plan,trial,1,GB,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-11T18:12:00Z,conversion,e49d1037a13706899624xxxxxxxxxxxx
Instagram App,Preston,Individual plan,trial,1,GB,mobile,70adf2e5-956b-4fb0-8090-aaf093a7576a,iOS,2020-03-11T18:19:00Z,conversion,31db08e04447a44e60c8xxxxxxxxxxxx
Facebook App,Spruce Grove,Individual plan,trial,1,CA,mobile,e2768009-0fac-4b19-9d37-466bfb75f264,iOS,2020-03-11T18:27:00Z,conversion,8e67b2e3c080319d607exxxxxxxxxxxx
Instagram App,Oakland,Individual plan,trial,1,US,mobile,19e15990-48ba-42d3-b6ac-c58767c2173b,iOS,2020-03-11T18:33:00Z,conversion,60ea01996a0b6a35619bxxxxxxxxxxxx
Snapchat App,Unknown,Individual plan,trial,1,US,mobile,e6f60804-c99f-4713-b8d8-f9ba2aabd605,iOS,2020-03-11T19:09:00Z,conversion,8f82d042dd7a715735fbxxxxxxxxxxxx
Instagram App,Mirecourt,Individual plan,membership,1,FR,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-11T19:11:00Z,conversion,e1db4112140fb134e3dfxxxxxxxxxxxx
Facebook App,Paris,Individual plan,membership,1,FR,mobile,614b1dfd-7a8f-453e-b033-7ac2179f6867,iOS,2020-03-11T19:15:00Z,conversion,9fe827c31be7ead307a2xxxxxxxxxxxx
Instagram App,Arlington,Individual plan,trial,1,US,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-11T19:38:00Z,conversion,bf63286fab0948eb7fcfxxxxxxxxxxxx
Instagram App,York,Individual plan,trial,1,US,mobile,8b9224af-b7e7-4e9c-8821-9a6ab5e1055b,iOS,2020-03-11T20:08:00Z,conversion,d6f58f3968a9cd58031cxxxxxxxxxxxx
Safari,Ho Chi Minh City,Individual plan,membership,1,VN,mobile,82379321-e44e-4286-b3a7-70fc9aa96a65,iOS,2020-03-11T20:24:00Z,conversion,aae99b1398c8c3c3cea1xxxxxxxxxxxx
Mobile Safari UIWebView,Bolton,Individual plan,trial,1,GB,mobile,22eee395-fb79-4990-ab50-b0aa0a37d833,iOS,2020-03-11T21:08:00Z,conversion,3ac67c4067c758569482xxxxxxxxxxxx
Instagram App,Lanham,Individual plan,trial,1,US,mobile,1fcc22cf-96a4-4a13-ac11-c1b8885c311f,iOS,2020-03-11T21:44:00Z,conversion,ffd081b6ffa4f08531f9xxxxxxxxxxxx
Instagram App,Loja,Individual plan,trial,1,EC,mobile,9979dd7d-98fa-4508-8f89-441e7dd75611,iOS,2020-03-11T22:27:00Z,conversion,43185b189fecfadbc21axxxxxxxxxxxx
Facebook App,Brovst,Individual plan,membership,1,DK,tablet,c3711fce-2515-4b28-9e2f-c448e1bfe3ea,iOS,2020-03-11T22:56:00Z,conversion,0e275056fa99195a76efxxxxxxxxxxxx
Facebook App,Tijuana,Individual plan,membership,1,MX,mobile,71ebf8eb-42d8-45a3-ac9a-7543aaee4486,iOS,2020-03-11T23:13:00Z,conversion,25d11590ca7c3999b15cxxxxxxxxxxxx
Instagram App,Snellville,Individual plan,membership,1,US,mobile,58ddd8c4-2f46-40c2-808a-ee628ebd4476,iOS,2020-03-11T23:23:00Z,conversion,5d9258f8f8dd63d4d945xxxxxxxxxxxx
Instagram App,Abbotsford,Individual plan,membership,1,CA,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-11T23:46:00Z,conversion,60e0039bf15f6ff0d300xxxxxxxxxxxx
Snapchat App,Anchorage,Individual plan,trial,1,US,mobile,e6f60804-c99f-4713-b8d8-f9ba2aabd605,iOS,2020-03-12T00:00:00Z,conversion,c6d6aec4f4b8a4d018d5xxxxxxxxxxxx
Instagram App,Birmingham,Individual plan,trial,1,GB,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-12T00:09:00Z,conversion,0af3a8b86e15e309fd80xxxxxxxxxxxx
Snapchat App,Hawthorne,Individual plan,trial,1,US,mobile,f5cb5ba1-a569-4e8d-9a00-f404abe3809c,Android,2020-03-12T01:34:00Z,conversion,111a377b165725fa2926xxxxxxxxxxxx
Instagram App,Tacoma,Individual plan,trial,1,US,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-12T01:47:00Z,conversion,52d372ff2a51e5913d8cxxxxxxxxxxxx
Safari,Kitakyushu,Individual plan,membership,1,JP,mobile,ea15e886-c1ea-409e-85d0-742108a4d182,iOS,2020-03-12T02:51:00Z,conversion,bbe9b56dda189ce69a62xxxxxxxxxxxx
Instagram App,Orlando,Individual plan,trial,1,US,mobile,6d6ded12-4cf8-4f31-9e51-c54058195d18,iOS,2020-03-12T02:59:00Z,conversion,ad821cd728093ee098ebxxxxxxxxxxxx
Instagram App,Poços de Caldas,Individual plan,trial,1,BR,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-12T03:15:00Z,conversion,ab403c3b8e830756d4e6xxxxxxxxxxxx
Instagram App,Buenos Aires,Individual plan,trial,1,AR,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-12T04:17:00Z,conversion,f0f334af3f10f71d12a4xxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,JP,mobile,3cf790df-bd5a-4aa2-89e2-c18a64d82865,iOS,2020-03-12T04:43:00Z,conversion,5898283f53cce9100eafxxxxxxxxxxxx
Instagram App,Kyiv,Individual plan,membership,1,UA,mobile,4ef2df78-6354-41c1-80c0-6aa63cae1560,iOS,2020-03-12T05:16:00Z,conversion,613e1ab053802440bc23xxxxxxxxxxxx
Instagram App,Alhambra,Student plan,membership,1,US,mobile,aa68f4af-f0fa-4858-afc4-51ddb329becd,iOS,2020-03-12T05:23:00Z,conversion,bc8a9889968c22a2d5c1xxxxxxxxxxxx
Instagram App,Santiago,Individual plan,trial,1,CL,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-12T05:24:00Z,conversion,c029541f2215c24070d7xxxxxxxxxxxx
Safari,Gresham,Individual plan,membership,1,US,mobile,8d6c85e0-f152-44db-9e59-81853db9a095,iOS,2020-03-12T05:29:00Z,conversion,c05a2c72f816abd475edxxxxxxxxxxxx
Chrome,Meguro-ku,Student plan,membership,1,JP,mobile,db850cfc-2223-49bf-a4dd-c44fdbd0944f,iOS,2020-03-12T06:21:00Z,conversion,27a6f84f815e3a947054xxxxxxxxxxxx
Instagram App,Parker,Individual plan,trial,1,US,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-12T07:08:00Z,conversion,f91d44f3c0b3525a6b77xxxxxxxxxxxx
Safari,Ho Chi Minh City,Student plan,membership,1,VN,mobile,82379321-e44e-4286-b3a7-70fc9aa96a65,iOS,2020-03-12T07:40:00Z,conversion,a28e705916b44ba92dc0xxxxxxxxxxxx
Instagram App,Imperatriz,Individual plan,membership,1,BR,mobile,96a58c3d-5fcb-44ae-bd8b-584083c000a8,iOS,2020-03-12T08:05:00Z,conversion,9353da52839a3d746eb0xxxxxxxxxxxx
Safari,Ichikawa,Student plan,trial,1,JP,mobile,a70d01e0-f6e4-4539-9244-e66bf8578176,iOS,2020-03-12T08:39:00Z,conversion,d6ed5f8970b4842d7f78xxxxxxxxxxxx
Facebook App,Crespieres,Individual plan,trial,1,FR,mobile,ae1c499b-fbcb-425f-b317-30c1575d2e69,iOS,2020-03-12T09:10:00Z,conversion,faf07169eb86f3e13f1exxxxxxxxxxxx
Instagram App,Chiang Rai,Individual plan,trial,1,TH,mobile,dc92f126-6571-4469-b39f-add178dd028a,iOS,2020-03-12T09:12:00Z,conversion,9c2bec68ef18f61099a9xxxxxxxxxxxx
Instagram App,Cairns,Individual plan,trial,1,AU,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-03-12T10:15:00Z,conversion,bd33bb27b277eb60f655xxxxxxxxxxxx
Instagram App,Unknown,Individual plan,trial,1,US,mobile,c44dc2ea-ecaf-429b-b9db-b9d66b3181f2,iOS,2020-03-12T10:16:00Z,conversion,e3ff633e90942715e90bxxxxxxxxxxxx
Snapchat App,Unknown,Individual plan,trial,1,US,mobile,e6f60804-c99f-4713-b8d8-f9ba2aabd605,iOS,2020-03-12T10:29:00Z,conversion,f00677be1ab3d44ac338xxxxxxxxxxxx
